"","Study_ID","First_author","Year_published","ES_ID","Common_species","Strain","Strain_notes","Sex","Housing","Notes_housing","Age_EE_exposure","Notes_age_EE_exposure","Age_stress_exposure","Notes_age_stress_exposure","Age_assay","Notes_age_assay","Type_EE_exposure","Type_EE_details","EE_exercise","EE_social","Type_stress_exposure","Type_stress_details","Stress_duration","Notes_stress_duration","Exposure_order","Learning_vs_memory","Type_assay","Type_reinforcement","Response_assay_name","Response_details","Response_unit","Response_percent","Response_notes","Response_direction","Data_location","CC_n","CC_mean","CC_median","CC_SD","CC_SE","CC_25thpercentile","CC_75thpercentile","EC_n","EC_mean","EC_median","EC_SD","EC_SE","EC_25thpercentile","EC_75thpercentile","CS_n","CS_mean","CS_median","CS_SD","CS_SE","CS_25thpercentile","CS_7thpercentile","ES_n","ES_mean","ES_median","ES_SD","ES_SE","ES_25thpercentile","ES_75thoercentile","Original_names","ROB_blinding","Blinding_notes","ROB_randomisation","Randomisation_notes","Analysis_unit","Unit_notes","Contact_author","Date_contacted","Author_response","General_comments","Stats_comments","lnRR_E","lnRRV_E","lnRR_S","lnRRV_S","lnRR_ES","lnRRV_ES","SMD_E","SMDV_E","SMD_S","SMDV_S","SMD_ES","SMDV_ES","lnRR_E2","lnRRV_E2","lnRR_S2","lnRRV_S2","lnRR_ES2","lnRRV_ES2","lnRR_E3","lnRRV_E3","lnRR_S3","lnRRV_S3","lnRR_Eb","lnRRV_Eb","lnRR_Sb","lnRRV_Sb","lnRR_ESb","lnRRV_ESb","lnRR_Ea","lnRR_Sa","lnRR_ESa","lnRR_E2a","lnRR_S2a","lnRR_ES2a","lnRR_E3a","lnRR_S3a","SMD_Ea","SMD_Sa","SMD_ESa","lnRR_E_b","lnRR_S_b","lnRR_ES_b","leave_out"
"45","7","Menezes",12,17,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze - cognitive flexibility","latency to enter target quadrant","sec","no","Only used 8th training session",2,"Fig. 1a",9,13.82,NA,5.46,"1.82",NA,NA,9,6.55,NA,3.27,"1.09",NA,NA,9,22.18,NA,4.38,"1.46",NA,NA,9,10.55,NA,4.35,"1.45",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.744440474947496,0.0154539943914367,0.474228858274375,0.0154539943914367,0.00358664669221764,0.0682590249195207,-2.1316654135878,0.126888879984328,1.39404150856853,0.11785886016532,-0.983498540025695,0.457878741364343,-0.746651768692363,0.0450361233508395,0.473074163582697,0.0216760379971354,-0.269990958417448,0.036233060509225,-0.743065122000146,0.0232229015686813,0.476660810274915,0.0465829869223853,-0.744440474947496,0.0154539943914367,0.474228858274375,0.0154539943914367,0.00358664669221764,0.0682590249195207,0.744440474947496,-0.474228858274375,-0.00358664669221764,0.746651768692363,-0.473074163582697,0.269990958417448,0.743065122000146,-0.476660810274915,2.1316654135878,-1.39404150856853,0.983498540025695,0.744440474947496,-0.474228858274375,-0.00358664669221764,"Menezes_2020"
"46","7","Menezes",12,18,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","Mixed adolescent and adult (21 - 80), but mostly adolescence","Early postnatal","PND 1-10","Adult","PND 81","Objects","objects","No exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Stress first","Learning","Conditioning","Aversive","Morris water maze - cognitive flexibility","escape latency to reversed quadrant","sec","no","Only used blac bars (reversed quadrant)",2,"Fig. 1b",9,17.45,NA,12,"4",NA,NA,9,11.64,NA,13.08,"4.36",NA,NA,9,32,NA,10.92,"3.64",NA,NA,9,12,NA,9.81,"3.27",NA,NA,"CC = control, EC = EE, CS = MD, ES = MD + EE","Yes",NA,"Unclear",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.738021865530824,0.0651109092274411,0.413795161411151,0.0651109092274411,-0.575937046666582,0.280043056659306,-1.12051354236001,0.115470661800737,0.647301701533812,0.112565970461141,-1.23208734336215,0.465528322523239,-0.404892206345144,0.192847744159306,0.60639625415129,0.0654837870917521,-0.374432998860436,0.126800974591752,-0.980829253011726,0.0871953125,0.0304592074847085,0.214559269567554,-0.738021865530824,0.0651109092274411,0.413795161411151,0.0651109092274411,-0.575937046666582,0.280043056659306,0.738021865530824,-0.413795161411151,0.575937046666582,0.404892206345144,-0.60639625415129,0.374432998860436,0.980829253011726,-0.0304592074847085,1.12051354236001,-0.647301701533812,1.23208734336215,0.738021865530824,-0.413795161411151,0.575937046666582,"Menezes_2020"
"47","8","Mitra",2,20,"Rat","Wistar",NA,"Male",3,NA,"Adult","10 weeks","Adult","10 weeks","Adult","10 weeks","Combination","objects, food, nesting, cage complexity and size","No exercise","Non-social","Restraint",NA,"Chronic",NA,"Concurrently","Learning","Conditioning","Aversive","context-dependent conditioning","percent of time freezing de to auditory context","percent","yes",NA,1,"Fig. 2 a",11,48.28,NA,27.6,"8.14",NA,NA,11,40.93,NA,29.64,"8.74",NA,NA,11,35.96,NA,28.96,"8.54",NA,NA,11,36.56,NA,11.43,"3.37",NA,NA,"CC = control non-enriched, EC = enriched control…","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"Other responses but graphs are unreadable and only test stats and P values presented",NA,-0.0492050239842124,0.0129212143261592,-0.123562733986962,0.0129212143261592,0.110949878273771,0.0519363533692694,-0.129869587742445,0.0909570059938079,-0.325777486232852,0.0912105993481142,0.307579138539014,0.364711419618914,-0.101292967762404,0.0288858740770815,-0.17776734482622,0.0317630607640474,-0.168110434314853,0.0147852083176212,0.00965691051136691,0.0230504792921878,-0.0668174665524493,0.020173292605222,-0.0835209720498611,0.0357812246636598,-0.207130755039042,0.0357812246636598,0.181701642707549,0.14522969317652,-0.0492050239842124,-0.123562733986962,0.110949878273771,-0.101292967762404,-0.17776734482622,-0.168110434314853,0.00965691051136691,-0.0668174665524493,-0.129869587742445,-0.325777486232852,0.307579138539014,-0.0835209720498611,-0.207130755039042,0.181701642707549,"Mitra_2009"
"48","8","Mitra",2,21,"Rat","Wistar",NA,"Male",3,NA,"Adult","10 weeks","Adult","10 weeks","Adult","10 weeks","Combination","objects, food, nesting, cage complexity and size","No exercise","Non-social","Restraint",NA,"Chronic",NA,"Concurrently","Learning","Conditioning","Aversive","context-dependent conditioning","percent of time freezing due to training context","percent","yes",NA,1,"Fig. 2 b",11,14.5,NA,16.18,"4.77",NA,NA,11,19.67,NA,14.82,"4.37",NA,NA,11,18.87,NA,11.97,"3.53",NA,NA,11,27.22,NA,10.17,"3",NA,NA,"CC = control non-enriched, EC = enriched control…","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"Other responses but graphs are unreadable and only test stats and P values presented",NA,0.182683254684264,0.0140894514948536,0.160573450497654,0.0140894514948536,0.0376788571387373,0.0608819035495178,0.478149906158558,0.0915586003771575,0.420545312696193,0.0914115294319055,0.174067702315643,0.36398067687488,0.162350486612682,0.0464096627790407,0.140031968720536,0.0419819037488669,0.340061312471955,0.0353868650321732,0.200029343751419,0.0144722407704771,0.177710825859274,0.0188999998006509,0.340147140338212,0.046427270929669,0.299247940605217,0.046427270929669,0.0614326548684221,0.21407168490402,0.182683254684264,0.160573450497654,0.0376788571387373,0.162350486612682,0.140031968720536,0.340061312471955,0.200029343751419,0.177710825859274,0.478149906158558,0.420545312696193,0.174067702315643,0.340147140338212,0.299247940605217,0.0614326548684221,"Mitra_2009"
"49","8","Mitra",2,22,"Rat","Wistar",NA,"Male",3,NA,"Adult","10 weeks","Adult","10 weeks","Adult","10 weeks","Combination","objects, food, nesting, cage complexity and size","No exercise","Non-social","Restraint",NA,"Chronic",NA,"Concurrently","Memory","Conditioning","Aversive","Renewal of conditioned fear","percent of time freezing","percent","yes",NA,1,"Fig. 4",10,45.57,NA,22.04,"6.97",NA,NA,6,54.81,NA,32.97,"13.46",NA,NA,12,14.27,NA,16.28,"4.7",NA,NA,12,35.35,NA,21.34,"6.16",NA,NA,"CC = control non-enriched, EC = enriched control…","Unclear",NA,"Unclear",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"Other responses but graphs are unreadable and only test stats and P values presented",NA,0.264647767399136,0.0177691539040336,-0.430206129598911,0.0177691539040336,0.37927272474874,0.0755512100090243,0.702258698543599,0.109874481082334,-1.13084523583067,0.112329617543961,0.644222563309974,0.438521117221804,0.117666274194866,0.0352329180874765,-0.648668877160541,0.0389942012395424,-0.151729878216934,0.0191557813250656,0.496938998943606,0.0403182919215478,-0.269396152411801,0.0365570087694819,0.409911536065299,0.0466895283538517,-0.704569005963132,0.0466895283538517,0.722515907071603,0.222530162306599,0.264647767399136,-0.430206129598911,0.37927272474874,0.117666274194866,-0.648668877160541,-0.151729878216934,0.496938998943606,-0.269396152411801,0.702258698543599,-1.13084523583067,0.644222563309974,0.409911536065299,-0.704569005963132,0.722515907071603,"Mitra_2009"
"50","9","Mohammadian",10,25,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","adolescence","Early postnatal",NA,"Adult",NA,"Combination","objects, wheel, size","Exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Enrichment first","Memory","Conditioning","Aversive","Morris water maze","Percent time in correct zone","percent","yes","Only took target zone",1,"Fig. 4a",15,10.05,NA,1.72,"0.44",NA,NA,15,13.64,NA,3.4,"0.87",NA,NA,15,8.22,NA,3.4,"0.87",NA,NA,15,11.1,NA,3.44,"0.88",NA,NA,"CC = NO MS/SE, EC = No MS/EE, CS = MS/SE, ES = MS/EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,"N calculated from DF (((1+1)+ 55) +1) /4",0.1574209248861,0.00152886046892841,-0.105886219744855,0.00152886046892841,-0.00391999279370681,0.0064198005088284,1.04051877358632,0.0689222485795533,-0.700675561867345,0.0676894713395794,-0.135805393659043,0.266820359207891,0.159277400211059,0.00166716022619102,-0.103772369801041,0.00354437560786559,0.0515850376163105,0.00225656459545691,0.155357407417352,0.00475264028263738,-0.107692362594748,0.00287542490096281,0.303160996574426,0.00544772319794752,-0.203912189386322,0.00544772319794752,-0.00505911866003128,0.0239036251438798,0.1574209248861,-0.105886219744855,-0.00391999279370681,0.159277400211059,-0.103772369801041,0.0515850376163105,0.155357407417352,-0.107692362594748,1.04051877358632,-0.700675561867345,-0.135805393659043,0.303160996574426,-0.203912189386322,-0.00505911866003128,"Mohammadian_2018"
"51","9","Mohammadian",10,26,"Rat","Wistar",NA,"Female",3,NA,"Adolescent","adolescence","Early postnatal",NA,"Adult",NA,"Combination","objects, wheel, size","Exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Enrichment first","Memory","Conditioning","Aversive","Morris water maze","Percent time in correct zone","percent","yes","Only took target zone",1,"Fig. 4b",15,9.6,NA,2.54,"0.65",NA,NA,15,9.95,NA,1.37,"0.35",NA,NA,15,7.15,NA,2.93,"0.75",NA,NA,15,8.7,NA,2.54,"0.65",NA,NA,"CC = NO MS/SE, EC = No MS/EE, CS = MS/SE, ES = MS/EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,"N calculated from DF (((1+1)+ 55) +1) /4",0.0574197266960499,0.0014319296864182,-0.10929261061191,0.0014319296864182,0.0823158401973711,0.00603897089101024,0.395882452466788,0.0669931727420232,-0.752979638917741,0.0678478715346348,0.522186214706398,0.268938987023578,0.0185335707775318,0.00158750705860504,-0.151678381740001,0.0041899250717543,-0.0508289707650982,0.00275855310440652,0.100849410974903,0.0044514638324052,-0.06936254154263,0.00184904581925594,0.107447887818749,0.00516925355913398,-0.209805786108085,0.00516925355913398,0.160401216257911,0.0228085076650241,0.0574197266960499,-0.10929261061191,0.0823158401973711,0.0185335707775318,-0.151678381740001,-0.0508289707650982,0.100849410974903,-0.06936254154263,0.395882452466788,-0.752979638917741,0.522186214706398,0.107447887818749,-0.209805786108085,0.160401216257911,"Mohammadian_2018"
"52","9","Mohammadian",10,23,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","adolescence","Early postnatal",NA,"Adult",NA,"Combination","objects, wheel, size","Exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Enrichment first","Learning","Conditioning","Aversive","Morris water maze","escape latency","sec","no","Day 5",2,"Fig. 2a",15,17.33,NA,13.04,"3.34",NA,NA,15,14.33,NA,13.04,"3.34",NA,NA,15,18.33,NA,15.62,"4",NA,NA,15,8.67,NA,7.81,"2",NA,NA,"CC = NO MS/SE, EC = No MS/EE, CS = MS/SE, ES = MS/EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"N calculated from df (61/4)s","N calculated from DF (((1+1)+ 55) +1) /4",-0.438535396505844,0.0508219763881809,-0.159217188448537,0.0508219763881809,-0.558586409171729,0.195457898732812,-0.49846239980818,0.0671843015917136,-0.183478260908856,0.0667368005671378,-0.524448591267374,0.268958719374019,-0.190083861887434,0.0929497669887181,0.0560999581240988,0.0861568428916998,-0.692570312935064,0.0918425696892811,-0.748670271059163,0.102508131744094,-0.50248645104763,0.109301055841112,-0.438535396505844,0.0508219763881809,-0.159217188448537,0.0508219763881809,-0.558586409171729,0.195457898732812,0.438535396505844,0.159217188448537,0.558586409171729,0.190083861887434,-0.0560999581240988,0.692570312935064,0.748670271059163,0.50248645104763,0.49846239980818,0.183478260908856,0.524448591267374,0.438535396505844,0.159217188448537,0.558586409171729,"Mohammadian_2018"
"53","9","Mohammadian",10,24,"Rat","Wistar",NA,"Female",3,NA,"Adolescent","adolescence","Early postnatal",NA,"Adult",NA,"Combination","objects, wheel, size","Exercise","Non-social","Maternal separation",NA,"Chronic",NA,"Enrichment first","Learning","Conditioning","Aversive","Morris water maze","escape latency","sec","no","Day 5",2,"Fig. 2b",15,11.93,NA,6.48,"1.66",NA,NA,15,10.61,NA,11.72,"3",NA,NA,15,21.22,NA,16.79,"4.3",NA,NA,15,11.93,NA,12.97,"3.32",NA,NA,"CC = NO MS/SE, EC = No MS/EE, CS = MS/SE, ES = MS/EE","Unclear",NA,"Yes",NA,1,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"N calculated from df (61/4)s","N calculated from DF (((1+1)+ 55) +1) /4",-0.385751208020241,0.059747414372868,0.385751208020241,0.059747414372868,-0.458628613592079,0.221547718117589,-0.422889161629401,0.0670392400896325,0.422889161629401,0.0670392400896325,-0.635330182504491,0.27003037034001,-0.117259283483933,0.101014237031986,0.575887897076012,0.0614056217534222,0,0.0984654594288608,-0.575887897076012,0.120533481085603,0.117259283483933,0.160142096364166,-0.385751208020241,0.059747414372868,0.385751208020241,0.059747414372868,-0.458628613592079,0.221547718117589,0.385751208020241,-0.385751208020241,0.458628613592079,0.117259283483933,-0.575887897076012,0,0.575887897076012,-0.117259283483933,0.422889161629401,-0.422889161629401,0.635330182504491,0.385751208020241,-0.385751208020241,0.458628613592079,"Mohammadian_2018"
"54","10","Molina",8,27,"Rat","Wistar",NA,"Male",3,NA,"Early postnatal",NA,"Early postnatal",NA,"Adolescent","PND28","Combination","Objects, wheel, food, size","Exercise","Non-social","Noise",NA,"Acute",NA,"Concurrently","Learning","Habituation","Not applicable","Open field habituation","Number of lines corssed","count","no","PND7 - Took difference between white and black bars. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",1,"Fig. 2",6,84.69,NA,25.96057,"7.12, 12.18",NA,NA,6,60.35,NA,24.42977,"9.12, 10.65",NA,NA,6,54.76,NA,8.676485,"1.53, 4.05",NA,NA,6,43.61,NA,23.00663,"3.55, 10.65",NA,NA,"CC = ct7d, EC = ctEE7d, CS = Noise7d, ES = NoiseEE7d","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"Need to double check response direction",NA,-0.293699904300208,0.023787403033893,-0.388273686921929,0.023787403033893,0.111163064824395,0.0935411806281308,-0.819529678121196,0.170164733819382,-1.07769653643044,0.172715780336636,0.609162944740411,0.6743974894426,-0.338836583389967,0.0429714714030326,-0.43603753051326,0.0198449353403044,-0.663711049078832,0.062046300904423,-0.227673518565572,0.0505697092250982,-0.324874465688865,0.0736962452878264,-0.293699904300208,0.023787403033893,-0.388273686921929,0.023787403033893,0.111163064824395,0.0935411806281308,-0.293699904300208,-0.388273686921929,0.111163064824395,-0.338836583389967,-0.43603753051326,-0.663711049078832,-0.227673518565572,-0.324874465688865,-0.819529678121196,-1.07769653643044,0.609162944740411,-0.293699904300208,-0.388273686921929,0.111163064824395,"Molina_2016"
"55","10","Molina",8,28,"Rat","Wistar",NA,"Male",3,NA,"Early postnatal",NA,"Early postnatal",NA,"Adolescent","PND28","Combination","Objects, wheel, food, size","Exercise","Non-social","Noise",NA,"Acute",NA,"Concurrently","Learning","Habituation","Not applicable","Open field habituation","Number of lines corssed","count","no","PND15 -  Took difference between white and black bars. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",1,"Fig. 2",6,53.25,NA,35.20955,"16.22, 11.16",NA,NA,6,75.05,NA,49.62575,"21.8, 3.55",NA,NA,6,23.83,NA,18.79841,"6.09, 8.62",NA,NA,6,45.13,NA,20.88588,"9.63, 3.04",NA,NA,"CC = ct15d, EC = ctEE15d, CS = Noise15d, ES = NoiseEE15d","Unclear",NA,"Yes",NA,3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,"Need to double check response direction",NA,0.444146775359616,0.0781416470888131,-0.620844645266153,0.0781416470888131,0.295445169238322,0.28515072339196,0.643066755435016,0.168820494020551,-0.885373115255542,0.170749403923007,-0.0149203423534804,0.666671304512832,0.343156753489937,0.145739070314425,-0.804052513478884,0.176582247547311,-0.165450590750625,0.108563266237168,0.638601922728259,0.139411653077535,-0.508607344240561,0.108568475844649,0.444146775359616,0.0781416470888131,-0.620844645266153,0.0781416470888131,0.295445169238322,0.28515072339196,0.444146775359616,-0.620844645266153,0.295445169238322,0.343156753489937,-0.804052513478884,-0.165450590750625,0.638601922728259,-0.508607344240561,0.643066755435016,-0.885373115255542,-0.0149203423534804,0.444146775359616,-0.620844645266153,0.295445169238322,"Molina_2016"
"56","22","Molina",11,63,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND 7","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for one day","Stress first","Learning","Habituation","Not applicable","Open field habituation","Number of lines crossed","count","no","Took difference between white and black bars. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",1,"Fig. 3a",7,60.82,NA,23.37073,"9.36,  8.19",NA,NA,7,63.15,NA,32.75501,"14.04, 9.35",NA,NA,7,31.58,NA,24.55,"3.5, 10.52",NA,NA,7,35.09,NA,25.338,"8.19, 10.53",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.0612864857511939,0.0446080424935976,-0.620284524220087,0.0446080424935976,0.0677980142203465,0.220347981200175,0.109129363621062,0.142910309008948,-1.07073844785733,0.147975360820178,0.0441002222852238,0.571463300528672,0.0375941665472812,0.0595273143063967,-0.655394673421723,0.107427513778802,-0.550002492654095,0.0955806424304747,0.105392180767628,0.160820666893778,-0.587596659201376,0.112920467421372,0.0612864857511939,0.0446080424935976,-0.620284524220087,0.0446080424935976,0.0677980142203465,0.220347981200175,0.0612864857511939,-0.620284524220087,0.0677980142203465,0.0375941665472812,-0.655394673421723,-0.550002492654095,0.105392180767628,-0.587596659201376,0.109129363621062,-1.07073844785733,0.0441002222852238,0.0612864857511939,-0.620284524220087,0.0677980142203465,"Molina_2019"
"57","22","Molina",11,64,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND 7","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for 5 days","Stress first","Learning","Habituation","Not applicable","Open field habituation","Number of lines crossed","count","no","Took difference between white and black bars. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",1,"Fig. 3b",7,38.59,NA,31.39925,"10.53, 12.86",NA,NA,7,50.29,NA,23.37073,"9.36, 8.19",NA,NA,7,42.1,NA,24.15484,"5.85, 10.52",NA,NA,7,54.97,NA,25.338,"10.53, 8.19",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.265818828065218,0.0497542940370039,0.0881452223927601,0.0497542940370039,0.00192676654988722,0.202809594712142,0.467887596496085,0.143834458941763,0.155962532165362,0.142965733533212,0.0445607234758177,0.571464029608512,0.264813074634346,0.12543017440947,0.0870545651388084,0.141605052582015,0.353794406323042,0.124930727592667,0.266739841184233,0.0773794203026719,0.0889813316886956,0.0612045421301272,0.265818828065218,0.0497542940370039,0.0881452223927601,0.0497542940370039,0.00192676654988722,0.202809594712142,0.265818828065218,0.0881452223927601,0.00192676654988722,0.264813074634346,0.0870545651388084,0.353794406323042,0.266739841184233,0.0889813316886956,0.467887596496085,0.155962532165362,0.0445607234758177,0.265818828065218,0.0881452223927601,0.00192676654988722,"Molina_2019"
"58","22","Molina",11,65,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND 15","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for one day","Stress first","Learning","Habituation","Not applicable","Open field habituation","Number of lines crossed","count","no","Took difference between white and black bars. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",1,"Fig. 4a",7,52.55,NA,47.47686,"20.7,  11.15",NA,NA,7,92.35,NA,36.74032,"15.93, 9.55",NA,NA,7,15.92,NA,19.30371,"6.37, 7.96",NA,NA,7,41.4,NA,19.30371,"7.96,  6.37",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.669576692643145,0.0937957097930176,-0.927394246366665,0.0937957097930176,0.391884091092743,0.380313034305087,0.989867269859503,0.147231416124728,-1.3280112667631,0.150730419306472,-0.434280003198165,0.574796412878175,0.563820609322288,0.139216593113556,-1.19418891690672,0.326643663707404,-0.238484216491691,0.147664561437619,0.955704700415032,0.241096441191531,-0.80230482581398,0.0536693705976823,0.669576692643145,0.0937957097930176,-0.927394246366665,0.0937957097930176,0.391884091092743,0.380313034305087,0.669576692643145,-0.927394246366665,0.391884091092743,0.563820609322288,-1.19418891690672,-0.238484216491691,0.955704700415032,-0.80230482581398,0.989867269859503,-1.3280112667631,-0.434280003198165,0.669576692643145,-0.927394246366665,0.391884091092743,"Molina_2019"
"59","22","Molina",11,66,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND15","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for 5 days","Stress first","Learning","Habituation","Not applicable","Open field habituation","Number of lines crossed","count","no","Took difference between white and black bars. SD calculated as SD^2[1] + SD^2[2] - 2*0.5SD[1]SD[2] where 0.5 = correlation",1,"Fig. 4b",7,55.74,NA,55.72501,"23.88, 15.93",NA,NA,7,41.4,NA,29.19101,"12.74 , 6.37",NA,NA,7,76.43,NA,55.72,"23.88, 15.92",NA,NA,7,55.73,NA,29.19101,"12.74, 6.37",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,-0.308038685355477,0.076590224718404,0.307860072855069,0.076590224718404,-0.0184395464508147,0.328924665939691,-0.393876339919365,0.143549725764055,0.393651524656854,0.143548935369932,-0.14298250695703,0.571793642808852,-0.297417141222533,0.213803399977683,0.315677267200991,0.218707354582809,-0.000179420472356639,0.181974545092963,-0.315856687673348,0.115121265962008,0.297237720750176,0.110217311356882,-0.308038685355477,0.076590224718404,0.307860072855069,0.076590224718404,-0.0184395464508147,0.328924665939691,-0.308038685355477,0.307860072855069,-0.0184395464508147,-0.297417141222533,0.315677267200991,-0.000179420472356639,-0.315856687673348,0.297237720750176,-0.393876339919365,0.393651524656854,-0.14298250695703,-0.308038685355477,0.307860072855069,-0.0184395464508147,"Molina_2019"
"60","22","Molina",11,67,"Rat","Wistar",NA,"Male",3,NA,"Adolescent","PND 21","Early postnatal","PND 7","Adolescent","PND 28","Combination","objects, wheel, complexity","Exercise","Social","Noise",NA,"Acute","noise for one day","Stress first","Memory","Conditioning","Aversive","Inhibitory avoidance","Ratio of memory assay vs learning assay","percent","yes",NA,1,"Fig. 7a",7,36.67,NA,16.38,"6.19",NA,NA,7,64.29,NA,11.32,"4.28",NA,NA,7,60.48,NA,17.62,"6.66",NA,NA,7,78.57,NA,22.67,"8.57",NA,NA,"CC = Sham/st, EC = Sham/EE, CS = Noise/st, ES = Noise/EE","Unclear",NA,"Unclear","only mentioned that stress treatment was random",3,"Doesn’t clearly state if cage was controlled for in design or analysis",NA,NA,NA,NA,NA,0.270287655819647,0.00684960807126842,0.225419966372238,0.00684960807126842,-0.156683482254489,0.0270825826456358,1.22855285243618,0.149595277282273,1.02650051911192,0.147561175516683,-0.417739856237645,0.574544760490883,0.357837685870526,0.0120553685181603,0.314633636305177,0.0155958371023875,0.515787839921214,0.0189356466072396,0.201154203616037,0.0150272141274755,0.157950154050687,0.0114867455432482,0.385608953903378,0.0132546693995947,0.32010918188707,0.0132546693995947,-0.299767900753908,0.0569514009149626,0.270287655819647,0.225419966372238,-0.156683482254489,0.357837685870526,0.314633636305177,0.515787839921214,0.201154203616037,0.157950154050687,1.22855285243618,1.02650051911192,-0.417739856237645,0.385608953903378,0.32010918188707,-0.299767900753908,"Molina_2019"
